STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,EVAP,HDSD,HTDD,MN01,MX01,PRCP,PSUN,SNOW,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WDMV,WSF2,WSF5
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2015-03,8.9,636,353,11,4,0,0,0,0,0,31,2,56,0,0,0.37,92,,108,0,,,1.28,,0,76.4,84.4,68.4,,290,280,,36,49
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2015-04,8.1,1082,447,10,6,0,0,0,0,0,30,9,63,0,0,1.84,97,,108,0,,,5.35,,0,79.9,87.2,72.6,,80,80,,33.1,42
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2015-05,9.6,1556,474,10,5,0,0,0,0,0,31,6,65,0,0,1.03,94,,108,0,,,2.14,,0,80.3,87.5,73.1,,60,70,,23.9,31
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2015-06,7.2,2116,560,13,2,0,0,0,0,0,30,18,71,0,0,0.22,98,,108,0,,,0.89,,0,83.7,90.6,76.7,,190,180,,23,29
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2015-07,6.7,2740,625,10,7,0,0,0,0,0,31,27,74,0,0,0.68,97,,0,0,,,2.06,,0,85.2,92.9,77.4,,300,290,,38,54
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2015-08,5.6,3357,616,17,10,0,0,0,0,0,31,29,73,0,0,2.05,97,,0,0,,,6.14,,0,84.9,92.8,77,,160,180,,29.1,40
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2015-09,4.9,3912,556,22,17,0,0,0,0,0,30,19,73,0,0,1.05,95,,0,0,,,8.44,,0,83.5,90.6,76.4,,80,80,,31.1,40
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2015-10,8.3,4403,490,11,9,0,0,0,0,0,31,7,70,0,0,1.25,92,,0,0,,,3.97,,0,80.8,87.3,74.3,,50,260,,28,36
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2015-11,9.6,4826,423,16,7,0,0,0,0,0,30,1,60,0,0,1.76,90,,0,0,,,6.27,,0,79.1,85.1,73.1,,60,50,,31.1,40
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2015-12,9.2,5206,380,17,10,0,0,0,0,0,31,0,63,0,0,2.08,87,,0,0,,,6.33,,0,77.3,82.5,72,,30,30,,25.9,33
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2016-01,8.9,107,107,14,10,0,0,0,0,0,25,0,44,0,0,1.2,85,,47,47,,,5.81,,0,67,75,58.9,,280,270,,35.1,44
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2016-02,9.6,228,121,8,6,0,0,0,0,0,25,0,46,0,0,1.36,86,,86,39,,,3.44,,0,67.8,75.8,59.8,,320,320,,44.1,54
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2016-03,9.2,565,337,5,3,0,0,0,0,0,31,1,55,0,0,0.84,90,,88,2,,,1.52,,0,75.8,83.4,68.2,,330,140,,25.9,34
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2016-04,9.2,917,352,5,1,0,0,0,0,0,30,3,62,0,0,0.22,92,,88,0,,,0.44,,0,76.7,84.8,68.6,,80,30,,25.9,33
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2016-05,8.1,1390,473,11,8,0,0,0,0,0,31,9,60,0,0,2.45,95,,88,0,,,5.6,,0,80.3,88.2,72.4,,340,350,,28,34
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2016-06,7.6,1964,574,17,12,0,0,0,0,0,30,26,74,0,0,0.96,97,,88,0,,,5.26,,0,84.1,91.3,76.9,,310,310,,38.9,46
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2016-07,7.2,2599,634,14,6,0,0,0,0,0,31,29,73,0,0,0.44,96,,0,0,,,2.05,,0,85.5,92.8,78.1,,260,250,,25.9,43
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2016-08,8.3,3170,571,13,10,0,0,0,0,0,29,25,73,0,0,1.57,95,,0,0,,,5.64,,0,84.7,91.2,78.3,,320,,,29.1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2016-09,5.1,3713,543,16,11,0,0,0,0,0,30,20,71,0,0,0.97,94,,0,0,,,4.24,,0,83.1,90.1,76.1,,70,20,,23,29
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2016-10,11.9,4169,456,15,11,0,0,0,0,0,31,5,62,0,0,1.89,92,,0,0,,,6.67,,0,79.7,85.9,73.5,,100,90,,36.9,46
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2016-11,8.1,4444,276,8,4,0,0,0,0,0,30,0,55,0,0,0.46,85,,0,0,,,0.93,,0,74.2,82.1,66.2,,100,50,,23,29
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2016-12,8.5,4769,325,8,7,0,0,0,0,0,31,0,52,0,0,1.53,88,,2,2,,,4.77,,0,75.4,81.9,68.9,,330,70,,23,33
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2017-01,8.9,187,187,11,5,,0,0,0,0,29,0,46,,0,0.87,87,,31,29,,,2.37,,0,70.1,79,61.2,,270,200,,33.1,43
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2017-02,7.4,409,223,3,1,0,0,0,0,0,28,1,54,0,0,0.88,90,,31,0,,,0.91,,0,73,82.5,63.5,,230,,,27.1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2017-03,10.1,641,232,8,5,0,0,0,0,0,30,0,50,0,0,0.61,88,,38,6,,,2.09,,0,72.5,81.4,63.6,,80,80,,30,39
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2017-04,11.2,1020,379,5,2,0,0,0,0,0,30,2,55,0,0,4.43,90,,38,0,,,4.78,,0,77.6,84.8,70.5,,80,90,,25.9,34
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2017-05,9.2,1525,505,10,8,0,0,0,0,0,31,13,61,0,0,0.66,97,,38,0,,,3.17,,0,81.3,89.5,73,,250,280,,25.9,36
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2017-06,7.6,2057,532,19,15,0,0,0,0,0,30,15,71,0,0,3.54,93,,38,0,,,10.56,,0,82.7,88.9,76.6,,240,230,,32,44
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2017-07,6.3,2666,608,17,13,,,0,0,0,30,29,74,,,2.2,95,,0,0,,,8.89,,,85.3,92,78.6,,230,230,,38.9,47
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2017-08,6.5,3297,631,20,12,0,0,0,0,0,31,26,74,0,0,4.68,95,,0,0,,,15.63,,0,85.4,92.4,78.4,,240,250,,29.1,39
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2017-09,7.4,3855,558,16,9,0,0,0,0,0,29,24,74,0,0,2.16,98,,0,0,,,6.32,,0,84.2,91.4,77.1,,120,110,,55.9,78
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2017-10,10.1,4320,466,17,13,0,0,0,0,0,31,6,54,0,0,1.52,91,,2,2,,,9.64,,0,80,86.4,73.5,,90,90,,33.1,45
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2017-11,8.1,4658,337,7,5,0,0,0,0,0,30,0,62,0,0,1.7,87,,2,0,,,4.47,,0,76.2,83.8,68.7,,70,70,,23.9,29
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99889,-80.24111,2.7,2017-12,6,4861,204,5,1,,,0,0,0,27,0,44,,,0.27,86,,41,39,,,0.39,,,70.3,79.8,60.8,,310,310,,28,36
US1FLBW0110,"HOLLYWOOD 1.1 WNW, FL US",26.0377,-80.18,1.8,2016-11,,,,10,3,,,,,,,,,,,0.22,,,,,,,0.77,,,,,,,,,,,
US1FLBW0110,"HOLLYWOOD 1.1 WNW, FL US",26.0377,-80.18,1.8,2016-12,,,,14,7,,,,,,,,,,,1.83,,,,,,,4.08,,,,,,,,,,,
US1FLBW0110,"HOLLYWOOD 1.1 WNW, FL US",26.0377,-80.18,1.8,2017-01,,,,9,6,,,,,,,,,,,1.01,,,,,,,2.89,,,,,,,,,,,
US1FLBW0110,"HOLLYWOOD 1.1 WNW, FL US",26.0377,-80.18,1.8,2017-02,,,,4,1,,,,,,,,,,,1.6,,,,,,,1.73,,,,,,,,,,,
US1FLBW0110,"HOLLYWOOD 1.1 WNW, FL US",26.0377,-80.18,1.8,2017-03,,,,6,4,,,,,,,,,,,0.71,,,,,,,2.19,,,,,,,,,,,
US1FLBW0110,"HOLLYWOOD 1.1 WNW, FL US",26.0377,-80.18,1.8,2017-04,,,,8,2,,,,,,,,,,,2.51,,,,,,,4.88,,,,,,,,,,,
US1FLBW0110,"HOLLYWOOD 1.1 WNW, FL US",26.0377,-80.18,1.8,2017-06,,,,22,13,,,,,,,,,,,6.75,,,,,,,14.05,,,,,,,,,,,
US1FLBW0110,"HOLLYWOOD 1.1 WNW, FL US",26.0377,-80.18,1.8,2017-08,,,,20,12,,,,,,,,,,,3.91,,,,,,,13.14,,,,,,,,,,,
US1FLBW0110,"HOLLYWOOD 1.1 WNW, FL US",26.0377,-80.18,1.8,2017-09,,,,20,8,,,,,,,,,,,3.69,,,,,,,10.01,,,,,,,,,,,
US1FLBW0110,"HOLLYWOOD 1.1 WNW, FL US",26.0377,-80.18,1.8,2017-10,,,,21,14,,,,,,,,,,,2.73,,,,,,,10.71,,,,,,,,,,,
US1FLBW0110,"HOLLYWOOD 1.1 WNW, FL US",26.0377,-80.18,1.8,2017-11,,,,15,11,,,,,,,,,,,2.26,,,,,,,6.38,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2009-01,,,,5,0,,,,,,,,,,,0.08,,,,,,,0.22,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2009-02,,,,3,1,,0,,,,,,,,0,0.65,,,,,,,0.7,,0,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2009-03,,,,5,5,,,,,,,,,,,0.88,,,,,,,2.91,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2009-04,,,,4,3,,,,,,,,,,,0.58,,,,,,,1.54,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2009-05,,,,17,15,,,,,,,,,,,1.76,,,,,,,10.94,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2009-06,,,,21,18,,,,,,,,,,,2.21,,,,,,,15.03,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2009-08,,,,16,10,,,,,,,,,,,4.27,,,,,,,7.99,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2009-09,,,,22,15,,,,,,,,,,,2.98,,,,,,,16.48,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2009-10,,,,10,4,,,,,,,,,,,0.63,,,,,,,1.41,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2009-11,,,,7,4,,,,,,,,,,,1.73,,,,,,,3.84,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2010-01,,,,5,5,,,,,,,,,,,0.47,,,,,,,1.31,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2010-02,,,,12,8,,,,,,,,,,,5.96,,,,,,,8.48,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2010-05,,,,10,7,,,,,,,,,,,2.2,,,,,,,6.6,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2010-06,,,,14,9,,,,,,,,,,,2.66,,,,,,,8.26,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2010-07,,,,20,12,,,,,,,,,,,5.43,,,,,,,10.74,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2010-08,,,,21,16,,,,,,,,,,,1.73,,,,,,,11.08,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2010-09,,,,23,14,,,,,,,,,,,2.63,,,,,,,11.92,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2010-10,,,,7,4,,,,,,,,,,,0.95,,,,,,,1.64,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2010-11,,,,10,5,,,,,,,,,,,1.06,,,,,,,1.92,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2010-12,,,,5,1,,,,,,,,,,,1.63,,,,,,,1.81,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2011-01,,,,8,4,,,,,,,,,,,0.81,,,,,,,1.8,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2011-02,,,,2,1,,0,,,,,,,,0,0.14,,,,,,,0.19,,0,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2011-03,,,,5,3,,0,,,,,,,,0,1.04,,,,,,,1.29,,0,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2011-04,,,,5,4,,,,,,,,,,,2.1,,,,,,,3.36,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2011-06,,,,10,6,,,,,,,,,,,0.91,,,,,,,2.83,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2011-07,,,,18,11,,,,,,,,,,,1.66,,,,,,,9.81,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2011-08,,,,20,13,,,,,,,,,,,2.86,,,,,,,9.59,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2011-09,,,,16,11,,,,,,,,,,,2.2,,,,,,,6.87,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2011-10,,,,13,10,,,,,,,,,,,3.02,,,,,,,16.04,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2011-11,,,,11,5,,,,,,,,,,,0.92,,,,,,,2.51,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2012-01,,,,3,1,,0,,,,,,,,0,0.4,,,,,,,0.44,,0,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2012-02,,,,7,5,,,,,,,,,,,2.82,,,,,,,4.48,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2012-04,,,,11,9,,,,,,,,,,,3.99,,,,,,,9.87,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2012-05,,,,21,18,,,,,,,,,,,1.96,,,,,,,12.96,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2012-06,,,,17,11,,,,,,,,,,,1.27,,,,,,,8.46,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2012-07,,,,16,13,,,,,,,,,,,1.15,,,,,,,7.07,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2012-09,,,,21,12,,,,,,,,,,,1.69,,,,,,,9,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2012-10,,,,18,10,,,,,,,,,,,3.05,,,,,,,8.55,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2012-11,,,,6,0,,,,,,,,,,,0.04,,,,,,,0.13,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2013-01,,,,5,2,,,,,,,,,,,0.1,,,,,,,0.31,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2013-02,,,,7,3,,,,,,,,,,,0.75,,,,,,,1.62,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2013-03,,,,7,1,,,,,,,,,,,0.31,,,,,,,0.56,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2013-04,,,,7,4,,,,,,,,,,,0.87,,,,,,,2.26,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2013-05,,,,15,14,,,,,,,,,,,2.48,,,,,,,10.05,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2013-06,,,,18,12,,,,,,,,,,,3.13,,,,,,,8.62,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2013-08,,,,14,11,,,,,,,,,,,0.45,,,,,,,2.86,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2013-09,,,,21,16,,,,,,,,,,,1.96,,,,,,,8.67,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2013-10,,,,8,4,,,,,,,,,,,1.4,,,,,,,2.56,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2013-11,,,,14,7,,,,,,,,,,,1.54,,,,,,,6.78,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2014-02,,,,9,5,,,,,,,,,,,0.89,,,,,,,2.21,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2014-04,,,,5,2,,,,,,,,,,,0.54,,,,,,,1.12,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2014-05,,,,3,3,,0,,,,,,,,0,2.77,,,,,,,3.58,,0,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2014-06,,,,20,15,,,,,,,,,,,2.01,,,,,,,12.52,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2014-07,,,,25,18,,,,,,,,,,,1.42,,,,,,,11.8,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2014-08,,,,17,12,,,,,,,,,,,1,,,,,,,6.54,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2014-09,,,,24,15,,,,,,,,,,,1.74,,,,,,,9.63,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2014-10,,,,13,5,,,,,,,,,,,0.31,,,,,,,1.5,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2014-11,,,,10,4,,,,,,,,,,,1,,,,,,,2.24,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2014-12,,,,6,4,,,,,,,,,,,0.66,,,,,,,1.33,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2015-01,,,,9,3,,,,,,,,,,,0.5,,,,,,,1.03,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2015-02,,,,5,3,,,,,,,,,,,0.72,,,,,,,1.61,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2015-04,,,,10,7,,,,,,,,,,,1.81,,,,,,,5.21,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2015-06,,,,12,7,,,,,,,,,,,1,,,,,,,2.9,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2015-07,,,,8,3,,,,,,,,,,,0.23,,,,,,,0.74,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2015-08,,,,23,17,,,,,,,,,,,3.44,,,,,,,10.08,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2015-09,,,,20,9,,,,,,,,,,,1.67,,,,,,,6.76,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2015-10,,,,13,12,,,,,,,,,,,2.26,,,,,,,7.72,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2015-12,,,,16,8,,,,,,,,,,,1.78,,,,,,,7.18,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2016-01,,,,17,14,,,,,,,,,,,1.3,,,,,,,7.7,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2016-02,,,,8,7,,,,,,,,,,,2.07,,,,,,,3.96,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2016-03,,,,4,3,,,,,,,,,,,0.97,,,,,,,1.88,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2016-04,,,,5,1,,,,,,,,,,,0.16,,,,,,,0.25,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2016-06,,,,21,10,,,,,,,,,,,0.9,,,,,,,4.21,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2016-08,,,,24,18,,,,,,,,,,,2.53,,,,,,,13.3,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2016-09,,,,26,18,,,,,,,,,,,2.71,,,,,,,8.9,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2016-10,,,,20,9,,,,,,,,,,,3.9,,,,,,,7,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2017-01,,,,14,5,,,,,,,,,,,0.55,,,,,,,1.56,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2017-02,,,,3,1,,0,,,,,,,,0,0.95,,,,,,,1.07,,0,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2017-03,,,,7,4,,,,,,,,,,,0.54,,,,,,,1.85,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2017-04,,,,7,3,,,,,,,,,,,2.83,,,,,,,4.63,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2017-07,,,,25,11,,,,,,,,,,,2.94,,,,,,,9.38,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2017-08,,,,16,11,,,,,,,,,,,1.19,,,,,,,5.93,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2017-09,,,,13,7,,,,,,,,,,,5.45,,,,,,,12.1,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2017-10,,,,18,14,,,,,,,,,,,3.19,,,,,,,13.32,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2017-11,,,,16,4,,,,,,,,,,,1.23,,,,,,,3.44,,,,,,,,,,,
US1FLBW0013,"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,4.9,2017-12,,,,4,1,,0,,,,,,,,0,0.29,,,,,,,0.36,,0,,,,,,,,,
US1FLMD0017,"CUTLER 1.3 SW, FL US",25.6166,-80.3329,1.5,2009-01,,,,2,2,,0,,,,,,,,0,0.35,,,,,,,0.55,,0,,,,,,,,,
US1FLMD0017,"CUTLER 1.3 SW, FL US",25.6166,-80.3329,1.5,2009-02,,,,1,1,,0,,,,,,,,0,0.45,,,,,,,0.45,,0,,,,,,,,,
US1FLMD0017,"CUTLER 1.3 SW, FL US",25.6166,-80.3329,1.5,2009-03,,,,2,2,,0,,,,,,,,0,2.15,,,,,,,2.65,,0,,,,,,,,,
US1FLMD0017,"CUTLER 1.3 SW, FL US",25.6166,-80.3329,1.5,2009-04,,,,5,5,,0,,,,,,,,0,0.65,,,,,,,1.54,,0,,,,,,,,,
